,0,1
7394,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\146150.jpg,32
7395,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\146193.jpg,48
7396,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\146307.jpg,53
7397,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\146329.jpg,49
7398,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\146357.jpg,50
7399,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\146374.jpg,50
7400,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\146376.jpg,54
7401,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\146381.jpg,49
7402,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\146393.jpg,48
7403,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\146400.jpg,45
7404,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\146432.jpg,40
7405,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\146611.jpg,49
7406,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\146658.jpg,26
7407,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\146695.jpg,38
7408,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\146756.jpg,27
7409,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\146838.jpg,44
7410,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\146905.jpg,57
7411,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\146920.jpg,49
7412,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\146995.jpg,50
7413,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\147118.jpg,41
7414,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\147163.jpg,45
7415,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\147175.jpg,42
7416,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\147254.jpg,50
7417,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\147333.jpg,24
7418,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\147339.jpg,48
7419,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\147354.jpg,49
7420,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\147362.jpg,45
7421,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\147509.jpg,51
7422,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\147557.jpg,43
7423,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\147570.jpg,34
7424,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\147580.jpg,37
7425,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\147583.jpg,33
7426,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\147617.jpg,38
7427,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\147794.jpg,41
7428,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\147823.jpg,46
7429,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\147915.jpg,47
7430,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\148065.jpg,45
7431,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\148083.jpg,50
7432,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\148191.jpg,48
7433,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\148355.jpg,41
7434,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\148361.jpg,50
7435,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\148418.jpg,27
7436,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\148488.jpg,49
7437,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\148493.jpg,27
7438,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\148529.jpg,52
7439,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\148545.jpg,39
7440,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\148593.jpg,44
7441,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\148780.jpg,44
7442,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\148861.jpg,52
7443,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\148870.jpg,42
7444,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\148883.jpg,46
7445,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\148938.jpg,49
7446,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\148939.jpg,47
7447,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\149023.jpg,47
7448,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\149028.jpg,50
7449,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\149262.jpg,54
7450,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\149297.jpg,50
7451,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\149382.jpg,30
7452,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\149441.jpg,34
7453,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\149549.jpg,38
7454,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\149636.jpg,52
7455,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\149691.jpg,49
7456,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\149815.jpg,36
7457,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\149832.jpg,54
7458,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\149868.jpg,56
7459,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\149872.jpg,44
7460,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\150044.jpg,33
7461,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\150078.jpg,49
7462,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\150105.jpg,51
7463,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\150132.jpg,48
7464,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\150137.jpg,41
7465,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\150199.jpg,33
7466,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\150203.jpg,28
7467,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\150364.jpg,48
7468,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\150382.jpg,45
7469,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\150461.jpg,46
7470,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\150540.jpg,51
7471,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\150599.jpg,52
7472,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\150677.jpg,42
7473,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\150721.jpg,49
7474,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\150806.jpg,51
7475,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\150840.jpg,35
7476,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\150876.jpg,52
7477,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\150891.jpg,43
7478,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\150908.jpg,23
7479,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\150965.jpg,48
7480,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\150991.jpg,38
7481,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\151063.jpg,31
7482,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\151140.jpg,39
7483,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\151369.jpg,45
7484,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\151382.jpg,51
7485,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\151425.jpg,51
7486,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\151486.jpg,52
7487,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\151654.jpg,42
7488,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\151668.jpg,44
7489,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\151868.jpg,52
7490,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\151906.jpg,20
7491,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\151915.jpg,24
7492,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\151952.jpg,44
7493,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\151953.jpg,52
7494,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\151966.jpg,37
7495,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\151976.jpg,22
7496,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\151997.jpg,50
7497,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\152188.jpg,39
7498,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\152211.jpg,43
7499,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\152315.jpg,46
7500,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\152378.jpg,28
7501,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\152411.jpg,38
7502,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\152513.jpg,46
7503,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\152531.jpg,51
7504,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\152755.jpg,46
7505,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\152920.jpg,41
7506,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\152985.jpg,35
7507,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\153091.jpg,47
7508,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\153095.jpg,54
7509,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\153150.jpg,39
7510,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\153162.jpg,40
7511,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\153234.jpg,49
7512,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\153301.jpg,35
7513,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\153313.jpg,39
7514,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\153384.jpg,55
7515,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\153414.jpg,40
7516,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\153527.jpg,30
7517,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\153570.jpg,26
7518,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\153633.jpg,39
7519,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\153668.jpg,32
7520,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\153684.jpg,46
7521,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\153698.jpg,30
7522,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\153740.jpg,43
7523,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\153748.jpg,40
7524,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\153794.jpg,35
7525,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\154038.jpg,39
7526,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\154094.jpg,57
7527,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\154184.jpg,45
7528,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\154316.jpg,47
7529,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\154425.jpg,52
7530,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\154482.jpg,42
7531,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\154494.jpg,42
7532,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\154511.jpg,37
7533,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\154529.jpg,47
7534,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\154572.jpg,41
7535,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\154742.jpg,57
7536,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\155094.jpg,38
7537,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\155104.jpg,50
7538,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\155188.jpg,53
7539,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\155229.jpg,43
7540,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\155346.jpg,35
7541,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\155410.jpg,50
7542,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\155505.jpg,37
7543,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\155517.jpg,41
7544,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\155547.jpg,43
7545,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\155574.jpg,45
7546,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\155584.jpg,30
7547,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\155708.jpg,48
7548,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\155922.jpg,34
7549,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\155945.jpg,41
7550,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\156015.jpg,55
7551,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\156018.jpg,49
7552,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\156025.jpg,48
7553,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\156043.jpg,45
7554,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\156155.jpg,51
7555,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\156356.jpg,52
7556,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\156604.jpg,36
7557,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\156771.jpg,36
7558,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\156779.jpg,42
7559,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\156811.jpg,30
7560,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\156844.jpg,45
7561,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\156870.jpg,53
7562,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\156927.jpg,54
7563,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\156953.jpg,26
7564,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\157029.jpg,54
7565,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\157042.jpg,54
7566,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\157123.jpg,31
7567,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\157305.jpg,47
7568,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\157411.jpg,41
7569,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\157469.jpg,31
7570,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\157492.jpg,43
7571,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\157639.jpg,42
7572,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\157643.jpg,43
7573,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\157660.jpg,46
7574,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\157769.jpg,35
7575,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\157803.jpg,48
7576,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\157819.jpg,28
7577,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\157849.jpg,48
7578,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\157966.jpg,24
7579,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\157987.jpg,31
7580,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\158011.jpg,54
7581,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\158027.jpg,54
7582,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\158132.jpg,42
7583,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\158150.jpg,35
7584,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\158358.jpg,45
7585,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\158507.jpg,52
7586,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\158521.jpg,40
7587,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\158589.jpg,36
7588,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\158695.jpg,56
7589,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\158707.jpg,45
7590,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\158717.jpg,38
7591,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\158759.jpg,40
7592,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\158890.jpg,52
7593,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\159113.jpg,50
7594,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\159165.jpg,35
7595,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\159178.jpg,40
7596,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\159185.jpg,46
7597,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\159218.jpg,51
7598,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\159234.jpg,44
7599,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\159279.jpg,46
7600,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\159379.jpg,48
7601,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\159422.jpg,51
7602,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\159735.jpg,56
7603,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\159763.jpg,51
7604,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\159804.jpg,34
7605,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\159860.jpg,54
7606,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\159870.jpg,53
7607,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\160072.jpg,24
7608,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\160157.jpg,55
7609,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\160159.jpg,40
7610,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\160170.jpg,44
7611,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\160344.jpg,51
7612,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\160360.jpg,52
7613,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\160552.jpg,48
7614,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\160606.jpg,48
7615,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\160655.jpg,50
7616,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\160726.jpg,52
7617,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\160729.jpg,54
7618,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\160934.jpg,42
7619,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\161003.jpg,35
7620,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\161027.jpg,52
7621,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\161030.jpg,53
7622,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\161051.jpg,52
7623,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\161084.jpg,41
7624,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\161093.jpg,45
7625,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\161205.jpg,41
7626,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\161208.jpg,44
7627,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\161308.jpg,39
7628,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\161355.jpg,52
7629,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\161365.jpg,45
7630,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\161423.jpg,46
7631,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\161443.jpg,42
7632,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\161519.jpg,46
7633,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\161524.jpg,42
7634,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\161580.jpg,41
7635,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\162032.jpg,44
7636,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\162065.jpg,51
7637,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\162120.jpg,36
7638,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\162140.jpg,54
7639,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\162154.jpg,56
7640,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\162212.jpg,28
7641,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\162329.jpg,54
7642,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\162333.jpg,48
7643,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\162343.jpg,51
7644,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\162376.jpg,53
7645,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\162570.jpg,55
7646,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\162687.jpg,28
7647,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\162699.jpg,37
7648,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\162736.jpg,46
7649,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\162803.jpg,53
7650,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\162817.jpg,38
7651,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\162860.jpg,33
7652,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\162890.jpg,30
7653,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\162925.jpg,52
7654,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\162984.jpg,39
7655,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\163000.jpg,42
7656,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\163328.jpg,52
7657,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\163330.jpg,53
7658,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\163365.jpg,54
7659,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\163408.jpg,45
7660,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\163456.jpg,43
7661,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\163473.jpg,36
7662,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\163531.jpg,51
7663,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\163574.jpg,41
7664,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\163584.jpg,50
7665,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\163631.jpg,41
7666,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\163634.jpg,26
7667,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\163690.jpg,40
7668,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\163816.jpg,35
7669,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\163949.jpg,54
7670,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\163956.jpg,43
7671,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\163961.jpg,38
7672,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\20\164012.jpg,43
